x_in,y_in,z_in,x_out,y_out,z_out
90.726403,37.243921,90.818962,29.817694
91.754707,37.061812,91.903932,29.626648
92.782913,36.879064,92.988866,29.435378
93.810990,36.695611,94.073727,29.243696
94.838920,36.511383,95.158479,29.051411
95.866688,36.326314,96.243091,28.858334
96.894313,36.140326,97.327528,28.664273
97.921763,35.953354,98.411754,28.469041
98.949008,35.765331,99.495734,28.272446
99.976031,35.576188,100.579441,28.074347
101.002846,35.385848,101.663155,27.876279
102.029473,35.194497,102.747530,27.681859
103.056208,35.003848,103.833198,27.494837
104.083503,34.816167,104.920724,27.318977
105.111760,34.633723,106.010576,27.158055
106.141232,34.458797,107.102969,27.015863
107.172332,34.293616,108.198116,26.895977
108.205340,34.140395,109.295744,26.801439
109.240464,34.001310,110.395399,26.735224
110.277647,33.878616,111.496514,26.700369
111.318529,33.786321,112.598168,26.699958
112.362544,33.762556,113.699150,26.737074
113.402083,33.850986,114.798018,26.814755
114.418356,34.087276,115.892995,26.935934
115.398928,34.445967,116.981845,27.103617
116.349989,34.879827,118.061856,27.321018
117.284051,35.348379,119.129753,27.591406
118.215540,35.817023,120.181774,27.918006
119.158449,36.266451,121.213536,28.303825
120.038332,36.823108,122.219933,28.751370
120.595898,37.708286,123.195736,29.262664
120.795567,38.728357,124.134681,29.839138
120.739928,39.769548,125.029145,30.482297
120.561907,40.801821,125.870313,31.193673
120.366445,41.827817,126.647696,31.973940
120.138170,42.844229,127.349739,32.822543
119.767180,43.822030,127.964720,33.736490
119.134524,44.646500,128.483033,34.708581
118.218016,45.140870,128.894793,35.730264
117.232651,45.495317,129.188798,36.791603
116.241805,45.823940,129.355204,37.880286
115.244402,46.133042,129.401539,38.980560
114.242090,46.426141,129.345108,40.080880
113.235811,46.705427,129.202347,41.173620
112.226282,46.972816,128.986647,42.253610
111.214224,47.230217,128.703959,43.318257
110.200130,47.479589,128.359100,44.364351
109.184539,47.722872,127.957180,45.389937
108.167957,47.962003,127.503390,46.393859
107.150870,48.198921,126.998749,47.373322
106.133712,48.435571,126.430901,48.317446
105.116949,48.673872,125.785969,49.210126
104.100808,48.914732,125.053025,50.032150
103.085127,49.157557,124.233053,50.767845
102.069733,49.401627,123.335020,51.405986
101.054471,49.646215,122.368327,51.933928
100.039165,49.890599,121.346728,52.344134
99.023635,50.134056,120.292296,52.663962
98.007707,50.375862,119.223881,52.933247
96.991219,50.615292,118.152260,53.189145
95.974004,50.851620,117.080376,53.443347
94.955901,51.084123,116.008222,53.696203
93.936782,51.312070,114.935753,53.948022
92.916676,51.535593,113.863086,54.199080
91.896054,51.756789,112.790336,54.449654
90.875443,51.978033,111.717521,54.700049
89.855363,52.201699,110.644702,54.950555
88.836344,52.430163,109.572046,55.201408
87.818965,52.665790,108.499365,55.452481
86.803845,52.910937,107.426590,55.703296
85.791663,53.167949,106.353645,55.953369
84.783210,53.439135,105.280437,56.202222
83.779337,53.726773,104.206820,56.449387
82.780958,54.033455,103.132720,56.694377
81.793847,54.374250,102.058067,56.936697
80.831996,54.780517,100.982660,57.175878
79.917463,55.281974,99.906366,57.411424
79.076780,55.901870,98.829234,57.642790
78.346212,56.649144,97.751213,57.869441
77.782518,57.526872,96.672601,58.092830
77.459358,58.516533,95.595031,58.320590
77.357420,59.555840,94.520350,58.561450
77.395520,60.601331,93.450406,58.823764
77.561044,61.631708,92.387370,59.115155
77.935034,62.604113,91.332552,59.442610
78.522906,63.466925,90.345430,59.930060
79.235226,64.231956,89.994969,60.959179
80.020136,64.920214,90.612235,61.854519
80.856156,65.546039,91.483727,62.529934
81.725275,66.125309,92.411453,63.123319
82.616120,66.669978,93.380443,63.646179
83.524981,67.184082,94.377336,64.114374
84.448727,67.671090,95.390603,64.546566
85.384418,68.134725,96.410567,64.962760
86.329509,68.578972,97.429795,65.380941
87.281687,69.007933,98.446677,65.804888
88.238797,69.425757,99.461631,66.233373
89.198874,69.836652,100.475142,66.665200
90.160120,70.244855,101.487743,67.099205
91.121263,70.653242,102.499809,67.534371
92.082199,71.062110,103.511482,67.970422
93.042943,71.471455,104.522844,68.407271
94.003488,71.881261,105.533904,68.844796
94.963837,72.291516,106.544709,69.282891
95.923995,72.702211,107.555307,69.721452
96.883974,73.113339,108.565755,70.160380
97.843774,73.524887,109.576093,70.599563
98.803395,73.936843,110.586362,71.038895
99.762844,74.349197,111.596613,71.478273
100.722126,74.761940,112.606892,71.917588
101.681249,75.175063,113.617239,72.356734
102.640212,75.588552,114.627707,72.795606
103.599019,76.002398,115.638345,73.234101
104.557676,76.416590,116.649195,73.672129
105.516192,76.831119,117.660214,74.109719
106.474565,77.245973,118.671381,74.546986
107.432801,77.661142,119.682647,74.984034
108.390904,78.076615,120.693965,75.420968
109.348881,78.492383,121.705282,75.857890
110.306735,78.908434,122.716559,76.294908
111.264471,79.324757,123.727750,76.732128
112.222092,79.741343,124.738807,77.169653
113.179603,80.158181,125.749685,77.607590
114.137009,80.575260,126.760345,78.046046
115.094315,80.992570,127.770731,78.485124
116.051525,81.410101,128.780797,78.924927
117.008645,81.827841,129.790493,79.365561
117.965674,82.245780,130.799799,79.807142
118.922623,82.663907,131.808641,80.249765
119.879494,83.082213,132.816970,80.693535
120.836294,83.500688,133.824735,81.138556
121.793021,83.919318,134.831919,81.584948
122.749685,84.338095,135.838454,82.032810
123.706290,84.757009,136.844273,82.482239
124.662842,85.176049,137.849886,82.932056
125.619343,85.595203,138.857749,83.376811
126.575794,86.014461,139.870506,83.810094
127.532206,86.433813,140.890710,84.225542
128.488585,86.853249,141.920550,84.616795
129.444961,87.272695,142.961728,84.977574
130.401398,87.691994,144.024022,85.270613
131.357971,88.110985,145.130898,85.218517
132.314750,88.529506,145.883235,84.466621
133.271802,88.947394,145.907737,83.365322
134.229205,89.364490,145.555729,82.317742
135.187026,89.780631,145.109904,81.311185
136.145328,90.195650,144.619772,80.327593
137.104180,90.609384,144.087479,79.362999
138.063659,91.021674,143.527916,78.414016
139.023838,91.432356,142.955802,77.472253
139.984769,91.841259,142.384486,76.530182
140.946515,92.248215,141.818137,75.585346
141.909148,92.653061,141.254924,74.638580
142.872758,93.055640,140.692998,73.690974
143.838532,93.452908,140.130558,72.743726
144.811915,93.830980,139.565722,71.797916
145.798539,94.173296,138.996616,70.854640
146.800405,94.467893,138.421450,69.915097
147.816302,94.709957,137.839626,68.979612
148.844103,94.894797,137.253342,68.046885
149.881080,95.017412,136.665131,67.115362
150.923935,95.072609,136.077519,66.183490
151.968157,95.048667,135.492994,65.249670
153.003970,94.919783,134.914087,64.312362
154.014287,94.659191,134.343360,63.370070
154.973946,94.246540,133.783407,62.421334
155.833873,93.652734,133.236886,61.464793
156.473750,92.834461,132.707733,60.498187
156.834055,91.852576,132.220188,59.510336
156.987856,90.820903,131.815873,58.486177
156.974582,89.777689,131.538222,57.421154
156.828570,88.743983,131.392984,56.328977
156.584936,87.727889,131.354635,55.227172
156.274422,86.730499,131.402376,54.126838
155.915714,85.749844,131.533739,53.033076
155.515931,84.785111,131.752317,51.953548
155.081864,83.835395,132.060541,50.896336
154.620193,82.898738,132.459341,49.869555
154.137510,81.972679,132.934611,48.875638
153.640221,81.054399,133.444816,47.898864
153.132597,80.141778,133.947946,46.918416
152.616025,79.234168,134.427255,45.926735
152.091650,78.331024,134.920976,44.942261
151.560634,77.431827,135.473608,43.990280
151.024048,76.535920,136.123804,43.100695
150.482989,75.642692,136.887608,42.306046
149.938538,74.751521,137.768403,41.645881
149.391775,73.861780,138.756611,41.161374
148.843752,72.972808,139.809817,40.837322
148.295531,72.083959,140.892427,40.633639
147.748176,71.194588,141.988842,40.529782
147.202744,70.304038,143.090255,40.515451
146.660289,69.411635,144.189963,40.579665
146.121915,68.516784,145.283854,40.711613
145.588180,67.619204,146.369168,40.901151
145.057135,66.720021,147.444427,41.139909
144.526132,65.820809,148.509397,41.421738
143.992532,64.923150,149.563889,41.740407
143.453691,64.028610,150.608673,42.089765
142.907008,63.138784,151.644964,42.463748
142.350044,62.255478,152.674264,42.856405
141.780332,61.380355,153.698561,43.262025
141.201740,60.510395,154.719324,43.676382
140.653233,59.621826,155.737059,44.098130
140.188603,58.687440,156.752132,44.526249
139.863364,57.695047,157.764930,44.959724
139.708066,56.661919,158.775857,45.397548
139.748780,55.619381,159.785329,45.838719
140.001928,54.607721,160.793771,46.282240
140.420897,53.652392,161.801617,46.727117
140.949112,52.750646,162.809303,47.172359
141.547851,51.893631,163.817222,47.617059
142.228245,51.102376,164.825487,48.060968
143.019844,50.423017,165.834087,48.504134
143.931304,49.918254,166.842993,48.946598
144.927212,49.603837,167.852184,49.388406
145.961376,49.451709,168.861641,49.829603
147.005623,49.437653,169.871346,50.270237
148.044281,49.542737,170.881278,50.710353
149.068685,49.743860,171.891416,51.149995
150.077020,50.015786,172.901738,51.589210
151.071626,50.334293,173.912227,52.028043
152.055287,50.684842,174.922862,52.466540
153.029369,51.061209,175.933622,52.904747
153.995543,51.457582,176.944489,53.342711
154.955764,51.868271,177.955443,53.780476
155.912144,52.287688,178.966459,54.218088
156.867097,52.710412,179.977522,54.655594
157.822582,53.131876,180.988613,55.093040
158.778970,53.551269,181.999712,55.530471
159.736187,53.968782,183.010795,55.967933
160.694149,54.384596,184.021842,56.405470
161.652763,54.798893,185.032839,56.843131
162.611947,55.211857,186.043766,57.280963
163.571624,55.623676,187.054599,57.719007
164.531719,56.034540,188.065316,58.157308
165.492142,56.444629,189.075914,58.595893
166.452812,56.854131,190.086385,59.034775
167.413650,57.263232,191.096722,59.473965
168.374585,57.672124,192.106918,59.913477
169.335529,58.080991,193.116968,60.353325
170.296402,58.490019,194.126866,60.793520
171.257125,58.899395,195.136603,61.234077
172.217621,59.309310,196.146181,61.675011
173.177808,59.719949,197.155592,62.116335
174.137605,60.131499,198.164822,62.558059
175.096928,60.544146,199.173865,63.000196
176.055700,60.958076,200.182722,63.442763
177.013899,61.373330,201.191398,63.885779
177.971611,61.789704,202.199866,64.329248
178.928936,62.206969,203.208119,64.773183
179.885975,62.624897,204.216149,65.217597
180.842819,63.043257,205.223993,65.662523
181.799574,63.461822,206.231601,66.107956
182.756341,63.880366,207.238964,66.553908
183.713222,64.298660,208.245570,67.001494
184.670306,64.716474,209.244003,67.466432
185.627695,65.133579,210.221760,67.973816
186.585495,65.549751,211.168134,68.538373
187.543805,65.964763,212.073827,69.165623
188.502714,66.378383,212.928124,69.860996
189.462309,66.790378,213.717847,70.629141
190.422700,67.200528,214.428287,71.470897
191.383982,67.608605,215.045645,72.382823
192.346249,68.014380,215.555623,73.358933
193.309495,68.417778,215.952313,74.385961
194.273329,68.819809,216.245783,75.447622
195.237145,69.221884,216.448162,76.530825
196.200334,69.625415,216.571047,77.625862
197.162329,70.031835,216.624814,78.726617
198.122512,70.442563,216.615959,79.828414
199.080207,70.859002,216.542440,80.927349
200.034735,71.282561,216.400933,82.019449
200.985431,71.714668,216.188838,83.100217
201.931600,72.156752,215.904736,84.164120
202.872351,72.610160,215.548498,85.206482
203.804149,73.081672,215.123167,86.222950
204.700449,73.616875,214.632769,87.209578
205.516007,74.267989,214.080801,88.162830
206.221090,75.041484,213.469993,89.079689
206.796342,75.911398,212.802955,89.956512
207.232255,76.858769,212.082021,90.789440
207.528917,77.859026,211.309087,91.574544
207.695017,78.889623,210.486212,92.307186
207.735898,79.933716,209.615636,92.982200
207.644392,80.974076,208.699800,93.594016
207.408675,81.991012,207.742232,94.138290
207.015912,82.958021,206.748839,94.614203
206.470967,83.848224,205.725680,95.022180
205.797408,84.646077,204.678225,95.363374
205.017448,85.340177,203.611667,95.639300
204.149782,85.920656,202.530863,95.851709
203.216526,86.387521,201.439623,96.002556
202.239516,86.756109,200.341677,96.093552
201.235669,87.045592,199.240424,96.125263
200.216774,87.275675,198.139130,96.097551
199.188878,87.463283,197.040929,96.010094
198.153025,87.596313,195.949224,95.862417
197.110492,87.642233,194.867565,95.653926
196.069888,87.566800,193.799553,95.383909
195.049159,87.349533,192.749168,95.051641
194.060966,87.010714,191.720882,94.656524
193.111017,86.575523,190.719236,94.198238
192.204247,86.058342,189.747799,93.678870
191.350981,85.456293,188.809169,93.102360
190.567034,84.767336,187.905364,92.472590
189.861913,83.997457,187.038064,91.793310
189.210687,83.180531,186.208713,91.068108
188.575464,82.351402,185.418644,90.300430
187.939320,81.523204,184.668861,89.493379
187.302655,80.695525,183.956535,88.653079
186.666293,79.867592,183.271654,87.790098
186.031135,79.038721,182.602895,86.914550
185.398130,78.208315,181.938372,86.035664
184.767793,77.375602,181.266187,85.162739
184.139620,76.541186,180.578471,84.302357
183.512519,75.706072,179.879023,83.451355
182.885162,74.870938,179.174123,82.604878
182.256482,74.036844,178.469925,81.757843
181.624453,73.205859,177.772443,80.905113
180.980691,72.383769,177.087654,80.041796
180.315996,71.578997,176.422204,79.164397
179.621300,70.799101,175.771362,78.272967
178.889144,70.053870,175.069618,77.422896
178.112742,69.355446,174.227794,76.717959
177.285678,68.717967,173.211879,76.294915
176.404003,68.158806,172.114708,76.262289
175.467733,67.697280,171.081374,76.647019
174.484397,67.345683,170.148074,77.228902
173.467563,67.108203,169.376996,78.014097
172.430056,66.989205,168.938261,79.022107
171.385993,66.994168,168.942677,80.118282
170.350569,67.125005,169.279051,81.170106
169.335031,67.368612,169.823917,82.126042
168.347668,67.707372,170.490738,83.002540
167.390624,68.125511,171.200791,83.845159
166.464717,68.609214,171.913944,84.684851
165.572495,69.151725,172.628099,85.523694
164.721838,69.757481,173.343143,86.361770
163.923974,70.431339,174.058974,87.199175
163.192775,71.176331,174.775485,88.036001
162.541904,71.992527,175.492568,88.872338
